"playerId","question","truth","initial","final","valid","chatrooms","trial","trial_indx"
752,"songdrop",30000,12000,15000,TRUE,2,"AHJqx322b5o6CTbwK2",2
1214,"songdrop",30000,NA,NA,FALSE,2,"AHJqx322b5o6CTbwK2",2
856,"songdrop",30000,25000,20000,TRUE,2,"AHJqx322b5o6CTbwK2",2
1950,"songdrop",30000,22000,18000,TRUE,1,"AHJqx322b5o6CTbwK1",1
623,"songdrop",30000,17000,23000,TRUE,1,"AHJqx322b5o6CTbwK1",1
473,"songdrop",30000,NA,91000,FALSE,1,"AHJqx322b5o6CTbwK1",1
1606,"songdrop",30000,10000,25000,TRUE,1,"AHJqx322b5o6CTbwK1",1
1747,"songdrop",30000,30000,25000,TRUE,1,"AHJqx322b5o6CTbwK1",1
176,"songdrop",30000,21000,22000,TRUE,2,"AHJqx322b5o6CTbwK2",2
1409,"songdrop",30000,10000,25000,TRUE,2,"AHJqx322b5o6CTbwK2",2
22,"songdrop",30000,280000,280000,TRUE,2,"AHJqx322b5o6CTbwK2",2
957,"songdrop",30000,35000,25000,TRUE,1,"AHJqx322b5o6CTbwK1",1
939,"songdrop",30000,35000,35000,TRUE,1,"AHJqx322b5o6CTbwK1",1
252,"songdrop",30000,10000,15000,TRUE,1,"AHJqx322b5o6CTbwK1",1
1803,"songdrop",30000,42000,52000,TRUE,2,"AHJqx322b5o6CTbwK2",2
419,"songdrop",30000,10000,20000,TRUE,2,"AHJqx322b5o6CTbwK2",2
1339,"chicago",2812,1204,1304,TRUE,1,"aitxLzqaSHv5hohsk1",1
149,"chicago",2812,1459,2391,TRUE,2,"aitxLzqaSHv5hohsk2",2
33,"chicago",2812,3850,3000,TRUE,1,"aitxLzqaSHv5hohsk1",1
1395,"chicago",2812,2000,3000,TRUE,1,"aitxLzqaSHv5hohsk1",1
321,"chicago",2812,7500,5500,TRUE,2,"aitxLzqaSHv5hohsk2",2
1545,"chicago",2812,3000,4372,TRUE,1,"aitxLzqaSHv5hohsk1",1
1281,"chicago",2812,2000,2000,TRUE,2,"aitxLzqaSHv5hohsk2",2
579,"chicago",2812,1650,2300,TRUE,1,"aitxLzqaSHv5hohsk1",1
1710,"chicago",2812,2400,2400,TRUE,1,"aitxLzqaSHv5hohsk1",1
1822,"chicago",2812,3000,3000,TRUE,1,"aitxLzqaSHv5hohsk1",1
1334,"chicago",2812,1500,3000,TRUE,1,"aitxLzqaSHv5hohsk1",1
1863,"chicago",2812,2074,3015,TRUE,1,"aitxLzqaSHv5hohsk1",1
1158,"chicago",2812,1240,5500,TRUE,2,"aitxLzqaSHv5hohsk2",2
1789,"chicago",2812,NA,NA,FALSE,1,"aitxLzqaSHv5hohsk1",1
906,"chicago",2812,3000,3000,TRUE,1,"aitxLzqaSHv5hohsk1",1
1891,"chicago",2812,40000,6000,TRUE,2,"aitxLzqaSHv5hohsk2",2
1164,"chicago",2812,1200,3000,TRUE,1,"aitxLzqaSHv5hohsk1",1
434,"chicago",2812,1200,5500,TRUE,2,"aitxLzqaSHv5hohsk2",2
1931,"chicago",2812,1500,1800,TRUE,2,"aitxLzqaSHv5hohsk2",2
1045,"chicago",2812,5000,10000,TRUE,2,"aitxLzqaSHv5hohsk2",2
1161,"chicago",2812,3500,3800,TRUE,2,"aitxLzqaSHv5hohsk2",2
180,"chicago",2812,3200,3200,TRUE,2,"aitxLzqaSHv5hohsk2",2
1207,"chicago",2812,35000,10000,TRUE,2,"aitxLzqaSHv5hohsk2",2
863,"chicago",2812,24,3000,TRUE,1,"aitxLzqaSHv5hohsk1",1
1779,"chicago",2812,1050,3000,TRUE,1,"aitxLzqaSHv5hohsk1",1
42,"chicago",2812,11600,4000,TRUE,1,"aitxLzqaSHv5hohsk1",1
1102,"chicago",2812,2000,3000,TRUE,1,"aitxLzqaSHv5hohsk1",1
371,"chicago",2812,3509,3000,TRUE,1,"aitxLzqaSHv5hohsk1",1
907,"chicago",2812,1000,2500,TRUE,2,"aitxLzqaSHv5hohsk2",2
1959,"chicago",2812,1500,1800,TRUE,1,"aitxLzqaSHv5hohsk1",1
1792,"chicago",2812,2500,3200,TRUE,2,"aitxLzqaSHv5hohsk2",2
559,"chicago",2812,6900,5500,TRUE,1,"aitxLzqaSHv5hohsk1",1
773,"chicago",2812,1300,NA,FALSE,2,"aitxLzqaSHv5hohsk2",2
728,"chicago",2812,5632,5632,TRUE,2,"aitxLzqaSHv5hohsk2",2
1168,"chicago",2812,2500,3500,TRUE,2,"aitxLzqaSHv5hohsk2",2
274,"chicago",2812,1500,4000,TRUE,2,"aitxLzqaSHv5hohsk2",2
1478,"chicago",2812,2235,3500,TRUE,2,"aitxLzqaSHv5hohsk2",2
454,"chicago",2812,3000,3000,TRUE,1,"aitxLzqaSHv5hohsk1",1
1437,"chicago",2812,1113,1200,TRUE,2,"aitxLzqaSHv5hohsk2",2
560,"chicago",2812,5000,5000,TRUE,2,"aitxLzqaSHv5hohsk2",2
666,"flights",41,60,70,TRUE,1,"BhmmzKb4ubQnyutAs1",3
588,"flights",41,100,30,TRUE,2,"BhmmzKb4ubQnyutAs2",4
570,"flights",41,6,120,TRUE,2,"BhmmzKb4ubQnyutAs2",4
501,"flights",41,100,45,TRUE,2,"BhmmzKb4ubQnyutAs2",4
361,"flights",41,23,23,TRUE,2,"BhmmzKb4ubQnyutAs2",4
155,"flights",41,350,175,TRUE,2,"BhmmzKb4ubQnyutAs2",4
241,"flights",41,250,8,TRUE,1,"BhmmzKb4ubQnyutAs1",3
1656,"flights",41,NA,75,FALSE,2,"BhmmzKb4ubQnyutAs2",4
1222,"flights",41,30,130,TRUE,2,"BhmmzKb4ubQnyutAs2",4
1371,"flights",41,2,6,TRUE,1,"BhmmzKb4ubQnyutAs1",3
479,"flights",41,70,115,TRUE,1,"BhmmzKb4ubQnyutAs1",3
2016,"flights",41,500,200,TRUE,1,"BhmmzKb4ubQnyutAs1",3
1392,"flights",41,50,75,TRUE,1,"BhmmzKb4ubQnyutAs1",3
938,"flights",41,NA,NA,FALSE,1,"BhmmzKb4ubQnyutAs1",3
1769,"flights",41,200,150,TRUE,1,"BhmmzKb4ubQnyutAs1",3
719,"flights",41,1,1,TRUE,2,"BhmmzKb4ubQnyutAs2",4
855,"flights",41,75,50,TRUE,1,"BhmmzKb4ubQnyutAs1",3
3,"flights",41,NA,60,FALSE,1,"BhmmzKb4ubQnyutAs1",3
57,"flights",41,30,100,TRUE,1,"BhmmzKb4ubQnyutAs1",3
341,"flights",41,290,150,TRUE,2,"BhmmzKb4ubQnyutAs2",4
1088,"flights",41,1,105,TRUE,2,"BhmmzKb4ubQnyutAs2",4
1531,"flights",41,NA,NA,FALSE,2,"BhmmzKb4ubQnyutAs2",4
1914,"flights",41,69,50,TRUE,2,"BhmmzKb4ubQnyutAs2",4
1681,"flights",41,400,400,TRUE,2,"BhmmzKb4ubQnyutAs2",4
700,"flights",41,45,60,TRUE,2,"BhmmzKb4ubQnyutAs2",4
46,"flights",41,NA,NA,FALSE,2,"BhmmzKb4ubQnyutAs2",4
1197,"flights",41,425,225,TRUE,1,"BhmmzKb4ubQnyutAs1",3
812,"flights",41,90,100,TRUE,2,"BhmmzKb4ubQnyutAs2",4
873,"flights",41,800,70,TRUE,1,"BhmmzKb4ubQnyutAs1",3
958,"flights",41,375,155,TRUE,2,"BhmmzKb4ubQnyutAs2",4
1827,"flights",41,20,80,TRUE,1,"BhmmzKb4ubQnyutAs1",3
1261,"flights",41,45,230,TRUE,1,"BhmmzKb4ubQnyutAs1",3
438,"flights",41,NA,60,FALSE,1,"BhmmzKb4ubQnyutAs1",3
77,"flights",41,80,80,TRUE,1,"BhmmzKb4ubQnyutAs1",3
26,"flights",41,2,NA,FALSE,2,"BhmmzKb4ubQnyutAs2",4
346,"flights",41,69,60,TRUE,1,"BhmmzKb4ubQnyutAs1",3
6,"flights",41,NA,75,FALSE,2,"BhmmzKb4ubQnyutAs2",4
1215,"flights",41,53,70,TRUE,1,"BhmmzKb4ubQnyutAs1",3
1807,"flights",41,NA,230,FALSE,1,"BhmmzKb4ubQnyutAs1",3
1659,"flights",41,150,100,TRUE,2,"BhmmzKb4ubQnyutAs2",4
1424,"yemen",609,1500,1000,TRUE,1,"bwipE8QyLKqJaYXpM1",2
1109,"yemen",609,750,950,TRUE,1,"bwipE8QyLKqJaYXpM1",2
1557,"yemen",609,455,1250,TRUE,1,"bwipE8QyLKqJaYXpM1",2
973,"yemen",609,4,890,TRUE,1,"bwipE8QyLKqJaYXpM1",2
1379,"yemen",609,NA,1200,FALSE,1,"bwipE8QyLKqJaYXpM1",2
1880,"yemen",609,500,1200,TRUE,1,"bwipE8QyLKqJaYXpM1",2
44,"yemen",609,3000,2500,TRUE,1,"bwipE8QyLKqJaYXpM1",2
1760,"yemen",609,600,900,TRUE,1,"bwipE8QyLKqJaYXpM1",2
989,"yemen",609,750,1150,TRUE,1,"bwipE8QyLKqJaYXpM1",2
1341,"yemen",609,1000,1000,TRUE,1,"bwipE8QyLKqJaYXpM1",2
851,"yemen",609,942,922,TRUE,1,"bwipE8QyLKqJaYXpM1",2
1896,"yemen",609,950,950,TRUE,1,"bwipE8QyLKqJaYXpM1",2
1979,"yemen",609,358,358,TRUE,1,"bwipE8QyLKqJaYXpM1",2
110,"yemen",609,1225,1225,TRUE,1,"bwipE8QyLKqJaYXpM1",2
955,"yemen",609,432,1200,TRUE,1,"bwipE8QyLKqJaYXpM1",2
1801,"yemen",609,600,800,TRUE,1,"bwipE8QyLKqJaYXpM1",2
1224,"yemen",609,300,1000,TRUE,1,"bwipE8QyLKqJaYXpM1",2
755,"yemen",609,3,300,TRUE,1,"bwipE8QyLKqJaYXpM1",2
351,"yemen",609,15,750,TRUE,1,"bwipE8QyLKqJaYXpM1",2
503,"yemen",609,1000,750,TRUE,1,"bwipE8QyLKqJaYXpM1",2
1442,"songdrop",30000,10000,20000,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
1759,"songdrop",30000,NA,20000,FALSE,1,"CYcxx8EWgRDQDgYrr1",3
1363,"songdrop",30000,NA,25000,FALSE,1,"CYcxx8EWgRDQDgYrr1",3
633,"songdrop",30000,10000,20000,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
1907,"songdrop",30000,20000,20000,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
1361,"songdrop",30000,1e+05,25000,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
1232,"songdrop",30000,60000,NA,FALSE,1,"CYcxx8EWgRDQDgYrr1",3
1251,"songdrop",30000,1e+05,1e+05,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
156,"songdrop",30000,15000,10000,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
1997,"songdrop",30000,28000,23000,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
789,"songdrop",30000,20000,20000,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
235,"songdrop",30000,20000,20000,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
1229,"songdrop",30000,21000,15000,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
1951,"songdrop",30000,60000,50000,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
713,"songdrop",30000,10000,35000,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
1077,"songdrop",30000,65000,21000,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
357,"songdrop",30000,50000,35000,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
273,"songdrop",30000,500,20000,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
916,"songdrop",30000,15000,20000,TRUE,1,"CYcxx8EWgRDQDgYrr1",3
1154,"songdrop",30000,NA,1500,FALSE,1,"CYcxx8EWgRDQDgYrr1",3
786,"headphones",142770,NA,2e+05,FALSE,1,"dncWdA8zokdaNNftM1",2
505,"headphones",142770,2e+05,2e+05,TRUE,1,"dncWdA8zokdaNNftM1",2
524,"headphones",142770,250000,2e+05,TRUE,1,"dncWdA8zokdaNNftM1",2
1695,"headphones",142770,75000,225000,TRUE,1,"dncWdA8zokdaNNftM1",2
1486,"headphones",142770,100,1e+05,TRUE,1,"dncWdA8zokdaNNftM1",2
1293,"headphones",142770,2e+05,225000,TRUE,1,"dncWdA8zokdaNNftM1",2
1212,"headphones",142770,110000,2e+05,TRUE,1,"dncWdA8zokdaNNftM1",2
2039,"headphones",142770,120000,120000,TRUE,1,"dncWdA8zokdaNNftM1",2
30,"headphones",142770,50000,90000,TRUE,1,"dncWdA8zokdaNNftM1",2
797,"headphones",142770,5e+05,2e+05,TRUE,1,"dncWdA8zokdaNNftM1",2
1104,"headphones",142770,20000,180000,TRUE,1,"dncWdA8zokdaNNftM1",2
1978,"headphones",142770,1e+05,2e+05,TRUE,1,"dncWdA8zokdaNNftM1",2
1447,"headphones",142770,130000,270000,TRUE,1,"dncWdA8zokdaNNftM1",2
1402,"headphones",142770,40000,2e+05,TRUE,1,"dncWdA8zokdaNNftM1",2
1730,"headphones",142770,3e+05,2e+05,TRUE,1,"dncWdA8zokdaNNftM1",2
1698,"headphones",142770,75000,125000,TRUE,1,"dncWdA8zokdaNNftM1",2
558,"headphones",142770,2e+05,2e+05,TRUE,1,"dncWdA8zokdaNNftM1",2
887,"headphones",142770,125000,2e+05,TRUE,1,"dncWdA8zokdaNNftM1",2
1425,"headphones",142770,2e+05,2e+05,TRUE,1,"dncWdA8zokdaNNftM1",2
139,"headphones",142770,75000,178000,TRUE,1,"dncWdA8zokdaNNftM1",2
1075,"songdrop",30000,47000,42000,TRUE,2,"EWYCXxpH7totWFikb2",5
1933,"songdrop",30000,NA,9000,FALSE,1,"EWYCXxpH7totWFikb1",4
840,"songdrop",30000,9000,5000,TRUE,2,"EWYCXxpH7totWFikb2",5
327,"songdrop",30000,5000,5000,TRUE,2,"EWYCXxpH7totWFikb2",5
268,"songdrop",30000,NA,15000,FALSE,1,"EWYCXxpH7totWFikb1",4
1753,"songdrop",30000,30000,25000,TRUE,1,"EWYCXxpH7totWFikb1",4
1780,"songdrop",30000,10000,10000,TRUE,2,"EWYCXxpH7totWFikb2",5
1872,"songdrop",30000,10000,8000,TRUE,2,"EWYCXxpH7totWFikb2",5
658,"songdrop",30000,1e+06,60000,TRUE,2,"EWYCXxpH7totWFikb2",5
850,"songdrop",30000,50000,30000,TRUE,1,"EWYCXxpH7totWFikb1",4
1004,"songdrop",30000,15000,8000,TRUE,1,"EWYCXxpH7totWFikb1",4
1658,"songdrop",30000,50000,50000,TRUE,1,"EWYCXxpH7totWFikb1",4
1608,"songdrop",30000,20000,19000,TRUE,1,"EWYCXxpH7totWFikb1",4
655,"songdrop",30000,400,49,TRUE,2,"EWYCXxpH7totWFikb2",5
1922,"songdrop",30000,50000,15000,TRUE,1,"EWYCXxpH7totWFikb1",4
125,"songdrop",30000,6000,6000,TRUE,1,"EWYCXxpH7totWFikb1",4
1688,"songdrop",30000,15000,2000,TRUE,2,"EWYCXxpH7totWFikb2",5
1560,"songdrop",30000,60000,22000,TRUE,2,"EWYCXxpH7totWFikb2",5
642,"songdrop",30000,8000,8000,TRUE,2,"EWYCXxpH7totWFikb2",5
62,"songdrop",30000,NA,NA,FALSE,1,"EWYCXxpH7totWFikb1",4
621,"songdrop",30000,30000,1e+05,TRUE,2,"EWYCXxpH7totWFikb2",5
1008,"songdrop",30000,NA,15000,FALSE,1,"EWYCXxpH7totWFikb1",4
72,"songdrop",30000,NA,35000,FALSE,2,"EWYCXxpH7totWFikb2",5
1345,"songdrop",30000,40000,40000,TRUE,2,"EWYCXxpH7totWFikb2",5
1632,"songdrop",30000,NA,10000,FALSE,1,"EWYCXxpH7totWFikb1",4
1155,"songdrop",30000,20000,10000,TRUE,2,"EWYCXxpH7totWFikb2",5
770,"songdrop",30000,35000,23000,TRUE,2,"EWYCXxpH7totWFikb2",5
118,"songdrop",30000,19000,19000,TRUE,1,"EWYCXxpH7totWFikb1",4
1022,"songdrop",30000,25090,NA,FALSE,1,"EWYCXxpH7totWFikb1",4
607,"songdrop",30000,35000,35000,TRUE,2,"EWYCXxpH7totWFikb2",5
951,"songdrop",30000,NA,15000,FALSE,1,"EWYCXxpH7totWFikb1",4
214,"songdrop",30000,NA,10500,FALSE,1,"EWYCXxpH7totWFikb1",4
1844,"songdrop",30000,42000,35000,TRUE,2,"EWYCXxpH7totWFikb2",5
910,"songdrop",30000,10000,10000,TRUE,1,"EWYCXxpH7totWFikb1",4
550,"songdrop",30000,25000,20000,TRUE,1,"EWYCXxpH7totWFikb1",4
439,"songdrop",30000,30000,15000,TRUE,1,"EWYCXxpH7totWFikb1",4
66,"songdrop",30000,19000,12000,TRUE,2,"EWYCXxpH7totWFikb2",5
325,"songdrop",30000,8,20000,TRUE,2,"EWYCXxpH7totWFikb2",5
1739,"songdrop",30000,15000,15000,TRUE,2,"EWYCXxpH7totWFikb2",5
1117,"songdrop",30000,40000,12500,TRUE,1,"EWYCXxpH7totWFikb1",4
811,"yemen",609,425,550,TRUE,1,"ffGhseFHjGuQNWGR61",3
1669,"yemen",609,900,900,TRUE,1,"ffGhseFHjGuQNWGR61",3
1777,"yemen",609,1000,700,TRUE,1,"ffGhseFHjGuQNWGR61",3
144,"yemen",609,850,700,TRUE,1,"ffGhseFHjGuQNWGR61",3
1389,"yemen",609,3000,750,TRUE,1,"ffGhseFHjGuQNWGR61",3
138,"yemen",609,341,532,TRUE,1,"ffGhseFHjGuQNWGR61",3
166,"yemen",609,400,400,TRUE,1,"ffGhseFHjGuQNWGR61",3
1119,"yemen",609,912,1200,TRUE,1,"ffGhseFHjGuQNWGR61",3
858,"yemen",609,510,550,TRUE,1,"ffGhseFHjGuQNWGR61",3
236,"yemen",609,800,750,TRUE,1,"ffGhseFHjGuQNWGR61",3
1083,"yemen",609,752,752,TRUE,1,"ffGhseFHjGuQNWGR61",3
49,"yemen",609,500,700,TRUE,1,"ffGhseFHjGuQNWGR61",3
1314,"yemen",609,NA,850,FALSE,1,"ffGhseFHjGuQNWGR61",3
442,"yemen",609,700,500,TRUE,1,"ffGhseFHjGuQNWGR61",3
1874,"yemen",609,1000,1000,TRUE,1,"ffGhseFHjGuQNWGR61",3
1701,"yemen",609,652,652,TRUE,1,"ffGhseFHjGuQNWGR61",3
723,"yemen",609,11,700,TRUE,1,"ffGhseFHjGuQNWGR61",3
1472,"yemen",609,1000,1000,TRUE,1,"ffGhseFHjGuQNWGR61",3
986,"yemen",609,1200,1050,TRUE,1,"ffGhseFHjGuQNWGR61",3
1702,"yemen",609,700,700,TRUE,1,"ffGhseFHjGuQNWGR61",3
431,"yemen",609,900,900,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
200,"yemen",609,640,750,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
445,"yemen",609,1500,750,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
1150,"yemen",609,700,900,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
640,"yemen",609,550,800,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
498,"yemen",609,500,700,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
1647,"yemen",609,542,940,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
1149,"yemen",609,900,750,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
397,"yemen",609,500,800,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
535,"yemen",609,700,750,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
14,"yemen",609,NA,1000,FALSE,1,"g3nYLKtFsh3FJjoCy1",4
1746,"yemen",609,542,800,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
683,"yemen",609,857,775,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
929,"yemen",609,750,800,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
763,"yemen",609,1023,950,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
173,"yemen",609,2000,906,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
1596,"yemen",609,800,800,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
1485,"yemen",609,420,850,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
1921,"yemen",609,NA,750,FALSE,1,"g3nYLKtFsh3FJjoCy1",4
518,"yemen",609,650,750,TRUE,1,"g3nYLKtFsh3FJjoCy1",4
1095,"education",7912,2000,2000,TRUE,1,"g7sk9XMgwRnD9r9fR1",4
288,"education",7912,1500,1500,TRUE,1,"g7sk9XMgwRnD9r9fR1",4
1002,"education",7912,2000,2100,TRUE,1,"g7sk9XMgwRnD9r9fR1",4
1276,"education",7912,2000,2300,TRUE,1,"g7sk9XMgwRnD9r9fR1",4
930,"education",7912,5000,3500,TRUE,1,"g7sk9XMgwRnD9r9fR1",4
526,"education",7912,100,NA,FALSE,1,"g7sk9XMgwRnD9r9fR1",4
1456,"education",7912,NA,NA,FALSE,1,"g7sk9XMgwRnD9r9fR1",4
617,"education",7912,125,500,TRUE,1,"g7sk9XMgwRnD9r9fR1",4
1159,"education",7912,NA,3500,FALSE,1,"g7sk9XMgwRnD9r9fR1",4
1463,"education",7912,4000,3500,TRUE,1,"g7sk9XMgwRnD9r9fR1",4
1513,"education",7912,3500,2800,TRUE,1,"g7sk9XMgwRnD9r9fR1",4
823,"education",7912,2500,NA,FALSE,1,"g7sk9XMgwRnD9r9fR1",4
362,"education",7912,3500,3500,TRUE,1,"g7sk9XMgwRnD9r9fR1",4
1124,"education",7912,NA,3600,FALSE,1,"g7sk9XMgwRnD9r9fR1",4
1451,"education",7912,NA,4700,FALSE,1,"g7sk9XMgwRnD9r9fR1",4
1273,"education",7912,2800,3300,TRUE,1,"g7sk9XMgwRnD9r9fR1",4
767,"education",7912,200,2500,TRUE,1,"g7sk9XMgwRnD9r9fR1",4
70,"education",7912,2000,2000,TRUE,1,"g7sk9XMgwRnD9r9fR1",4
387,"education",7912,NA,2500,FALSE,1,"g7sk9XMgwRnD9r9fR1",4
618,"education",7912,4500,2800,TRUE,1,"g7sk9XMgwRnD9r9fR1",4
1033,"vangogh",10,2,3,TRUE,2,"gJPrrCrxWYghxwctt2",3
954,"vangogh",10,3,3,TRUE,2,"gJPrrCrxWYghxwctt2",3
1312,"vangogh",10,30,35,TRUE,2,"gJPrrCrxWYghxwctt2",3
60,"vangogh",10,1.8,2.3,TRUE,1,"gJPrrCrxWYghxwctt1",2
1408,"vangogh",10,5,2.5,TRUE,1,"gJPrrCrxWYghxwctt1",2
170,"vangogh",10,1,3,TRUE,1,"gJPrrCrxWYghxwctt1",2
759,"vangogh",10,1,3.5,TRUE,2,"gJPrrCrxWYghxwctt2",3
1064,"vangogh",10,6,1.8,TRUE,1,"gJPrrCrxWYghxwctt1",2
120,"vangogh",10,4,3.6,TRUE,2,"gJPrrCrxWYghxwctt2",3
1706,"vangogh",10,40,NA,FALSE,1,"gJPrrCrxWYghxwctt1",2
735,"vangogh",10,2500000,2.5,TRUE,2,"gJPrrCrxWYghxwctt2",3
88,"vangogh",10,3,3,TRUE,2,"gJPrrCrxWYghxwctt2",3
1375,"vangogh",10,3.5,4,TRUE,2,"gJPrrCrxWYghxwctt2",3
1543,"vangogh",10,1.2,1.5,TRUE,1,"gJPrrCrxWYghxwctt1",2
1687,"vangogh",10,3,3,TRUE,1,"gJPrrCrxWYghxwctt1",2
507,"vangogh",10,5,3,TRUE,1,"gJPrrCrxWYghxwctt1",2
927,"vangogh",10,400,5,TRUE,2,"gJPrrCrxWYghxwctt2",3
1398,"vangogh",10,1,1,TRUE,2,"gJPrrCrxWYghxwctt2",3
1785,"vangogh",10,1.2,2.7,TRUE,1,"gJPrrCrxWYghxwctt1",2
653,"vangogh",10,20,3,TRUE,1,"gJPrrCrxWYghxwctt1",2
883,"vangogh",10,25,7,TRUE,2,"gJPrrCrxWYghxwctt2",3
443,"vangogh",10,7,3,TRUE,2,"gJPrrCrxWYghxwctt2",3
1338,"vangogh",10,NA,0.1,FALSE,2,"gJPrrCrxWYghxwctt2",3
1393,"vangogh",10,2.3,3,TRUE,1,"gJPrrCrxWYghxwctt1",2
545,"vangogh",10,18,18,TRUE,2,"gJPrrCrxWYghxwctt2",3
1994,"vangogh",10,2,2,TRUE,2,"gJPrrCrxWYghxwctt2",3
75,"vangogh",10,12,3,TRUE,2,"gJPrrCrxWYghxwctt2",3
349,"vangogh",10,4,3,TRUE,1,"gJPrrCrxWYghxwctt1",2
1793,"vangogh",10,0.5,2,TRUE,2,"gJPrrCrxWYghxwctt2",3
1981,"vangogh",10,1.5,3,TRUE,1,"gJPrrCrxWYghxwctt1",2
137,"vangogh",10,2.5,3,TRUE,1,"gJPrrCrxWYghxwctt1",2
1360,"vangogh",10,4.5,4.5,TRUE,2,"gJPrrCrxWYghxwctt2",3
778,"vangogh",10,3,3,TRUE,1,"gJPrrCrxWYghxwctt1",2
108,"vangogh",10,3,3,TRUE,1,"gJPrrCrxWYghxwctt1",2
1808,"vangogh",10,3.5,3,TRUE,1,"gJPrrCrxWYghxwctt1",2
161,"vangogh",10,2.7,2.7,TRUE,1,"gJPrrCrxWYghxwctt1",2
2040,"vangogh",10,96,92,TRUE,2,"gJPrrCrxWYghxwctt2",3
1046,"vangogh",10,3,5,TRUE,2,"gJPrrCrxWYghxwctt2",3
1961,"vangogh",10,NA,3,FALSE,1,"gJPrrCrxWYghxwctt1",2
1062,"vangogh",10,1,1.5,TRUE,1,"gJPrrCrxWYghxwctt1",2
932,"syria",1501,900,NA,FALSE,1,"GKgGn23YNhSz5EBkY1",1
1203,"syria",1501,124,1540,TRUE,1,"GKgGn23YNhSz5EBkY1",1
1084,"syria",1501,1240,NA,FALSE,2,"GKgGn23YNhSz5EBkY2",2
1958,"syria",1501,8,1200,TRUE,2,"GKgGn23YNhSz5EBkY2",2
554,"syria",1501,1200,1200,TRUE,2,"GKgGn23YNhSz5EBkY2",2
756,"syria",1501,5000,5000,TRUE,2,"GKgGn23YNhSz5EBkY2",2
656,"syria",1501,650,1000,TRUE,2,"GKgGn23YNhSz5EBkY2",2
391,"syria",1501,210,210,TRUE,1,"GKgGn23YNhSz5EBkY1",1
1065,"syria",1501,78,1200,TRUE,2,"GKgGn23YNhSz5EBkY2",2
564,"syria",1501,841,1800,TRUE,2,"GKgGn23YNhSz5EBkY2",2
1829,"syria",1501,500,600,TRUE,2,"GKgGn23YNhSz5EBkY2",2
837,"syria",1501,2,100,TRUE,2,"GKgGn23YNhSz5EBkY2",2
1079,"syria",1501,500,750,TRUE,2,"GKgGn23YNhSz5EBkY2",2
1578,"syria",1501,2000,20000,TRUE,1,"GKgGn23YNhSz5EBkY1",1
1998,"syria",1501,2000,2000,TRUE,1,"GKgGn23YNhSz5EBkY1",1
1319,"syria",1501,900,900,TRUE,1,"GKgGn23YNhSz5EBkY1",1
776,"syria",1501,1000,1000,TRUE,1,"GKgGn23YNhSz5EBkY1",1
1243,"syria",1501,819,1781,TRUE,2,"GKgGn23YNhSz5EBkY2",2
471,"syria",1501,100,4e+05,TRUE,1,"GKgGn23YNhSz5EBkY1",1
79,"syria",1501,500,750,TRUE,1,"GKgGn23YNhSz5EBkY1",1
820,"syria",1501,NA,1450,FALSE,1,"GKgGn23YNhSz5EBkY1",1
186,"syria",1501,2000,1850,TRUE,1,"GKgGn23YNhSz5EBkY1",1
1517,"syria",1501,2103,2200,TRUE,1,"GKgGn23YNhSz5EBkY1",1
1127,"syria",1501,976,976,TRUE,2,"GKgGn23YNhSz5EBkY2",2
520,"syria",1501,250,250,TRUE,2,"GKgGn23YNhSz5EBkY2",2
635,"syria",1501,3000,3000,TRUE,2,"GKgGn23YNhSz5EBkY2",2
1522,"syria",1501,1000,1000,TRUE,1,"GKgGn23YNhSz5EBkY1",1
1181,"syria",1501,1000,1200,TRUE,1,"GKgGn23YNhSz5EBkY1",1
