text,playerId,trial
x,850,EWYCXxpH7totWFikb1
x,439,EWYCXxpH7totWFikb1
x,1008,EWYCXxpH7totWFikb1
x,1022,EWYCXxpH7totWFikb1
x,125,EWYCXxpH7totWFikb1
x,125,EWYCXxpH7totWFikb1
x,1753,EWYCXxpH7totWFikb1
x,1004,EWYCXxpH7totWFikb1
x,850,EWYCXxpH7totWFikb1
x,268,EWYCXxpH7totWFikb1
x,118,EWYCXxpH7totWFikb1
x,1008,EWYCXxpH7totWFikb1
x,1933,EWYCXxpH7totWFikb1
x,850,EWYCXxpH7totWFikb1
x,125,EWYCXxpH7totWFikb1
x,951,EWYCXxpH7totWFikb1
x,550,EWYCXxpH7totWFikb1
x,1608,EWYCXxpH7totWFikb1
x,1933,EWYCXxpH7totWFikb1
x,1022,EWYCXxpH7totWFikb1
x,62,EWYCXxpH7totWFikb1
x,268,EWYCXxpH7totWFikb1
x,1008,EWYCXxpH7totWFikb1
x,118,EWYCXxpH7totWFikb1
x,1117,EWYCXxpH7totWFikb1
x,1004,EWYCXxpH7totWFikb1
x,1632,EWYCXxpH7totWFikb1
x,1780,EWYCXxpH7totWFikb2
x,66,EWYCXxpH7totWFikb2
x,325,EWYCXxpH7totWFikb2
x,1560,EWYCXxpH7totWFikb2
x,327,EWYCXxpH7totWFikb2
x,1872,EWYCXxpH7totWFikb2
x,327,EWYCXxpH7totWFikb2
x,658,EWYCXxpH7totWFikb2
x,840,EWYCXxpH7totWFikb2
x,1075,EWYCXxpH7totWFikb2
x,770,EWYCXxpH7totWFikb2
x,1739,EWYCXxpH7totWFikb2
x,840,EWYCXxpH7totWFikb2
x,655,EWYCXxpH7totWFikb2
x,1780,EWYCXxpH7totWFikb2
x,1872,EWYCXxpH7totWFikb2
x,327,EWYCXxpH7totWFikb2
x,642,EWYCXxpH7totWFikb2
x,1780,EWYCXxpH7totWFikb2
x,840,EWYCXxpH7totWFikb2
x,66,EWYCXxpH7totWFikb2
x,642,EWYCXxpH7totWFikb2
x,1560,EWYCXxpH7totWFikb2
x,327,EWYCXxpH7totWFikb2
x,1872,EWYCXxpH7totWFikb2
x,1075,EWYCXxpH7totWFikb2
x,1739,EWYCXxpH7totWFikb2
x,1155,EWYCXxpH7totWFikb2
x,642,EWYCXxpH7totWFikb2
x,840,EWYCXxpH7totWFikb2
x,770,EWYCXxpH7totWFikb2
x,1345,EWYCXxpH7totWFikb2
x,327,EWYCXxpH7totWFikb2
x,770,EWYCXxpH7totWFikb2
x,1075,EWYCXxpH7totWFikb2
x,621,EWYCXxpH7totWFikb2
x,655,EWYCXxpH7totWFikb2
x,327,EWYCXxpH7totWFikb2
x,642,EWYCXxpH7totWFikb2
x,607,EWYCXxpH7totWFikb2
x,1872,EWYCXxpH7totWFikb2
x,1560,EWYCXxpH7totWFikb2
x,1739,EWYCXxpH7totWFikb2
x,66,EWYCXxpH7totWFikb2
x,1075,EWYCXxpH7totWFikb2
x,1075,EWYCXxpH7totWFikb2
x,655,EWYCXxpH7totWFikb2
x,658,EWYCXxpH7totWFikb2
x,327,EWYCXxpH7totWFikb2
x,1844,EWYCXxpH7totWFikb2
x,840,EWYCXxpH7totWFikb2
x,1075,EWYCXxpH7totWFikb2
x,66,EWYCXxpH7totWFikb2
x,325,EWYCXxpH7totWFikb2
x,642,EWYCXxpH7totWFikb2
x,327,EWYCXxpH7totWFikb2
x,770,EWYCXxpH7totWFikb2
x,840,EWYCXxpH7totWFikb2
x,655,EWYCXxpH7totWFikb2
x,1155,EWYCXxpH7totWFikb2
x,327,EWYCXxpH7totWFikb2
x,1739,EWYCXxpH7totWFikb2
x,840,EWYCXxpH7totWFikb2
x,1780,EWYCXxpH7totWFikb2
x,840,EWYCXxpH7totWFikb2
x,327,EWYCXxpH7totWFikb2
x,1688,EWYCXxpH7totWFikb2
x,72,EWYCXxpH7totWFikb2
x,49,ffGhseFHjGuQNWGR61
x,986,ffGhseFHjGuQNWGR61
x,1669,ffGhseFHjGuQNWGR61
x,986,ffGhseFHjGuQNWGR61
x,166,ffGhseFHjGuQNWGR61
x,1669,ffGhseFHjGuQNWGR61
x,1701,ffGhseFHjGuQNWGR61
x,49,ffGhseFHjGuQNWGR61
x,1472,ffGhseFHjGuQNWGR61
x,442,ffGhseFHjGuQNWGR61
x,1874,ffGhseFHjGuQNWGR61
x,236,ffGhseFHjGuQNWGR61
x,144,ffGhseFHjGuQNWGR61
x,1389,ffGhseFHjGuQNWGR61
x,858,ffGhseFHjGuQNWGR61
x,1702,ffGhseFHjGuQNWGR61
x,811,ffGhseFHjGuQNWGR61
x,1777,ffGhseFHjGuQNWGR61
x,1314,ffGhseFHjGuQNWGR61
x,166,ffGhseFHjGuQNWGR61
x,1669,ffGhseFHjGuQNWGR61
x,1472,ffGhseFHjGuQNWGR61
x,1119,ffGhseFHjGuQNWGR61
x,986,ffGhseFHjGuQNWGR61
x,1083,ffGhseFHjGuQNWGR61
x,442,ffGhseFHjGuQNWGR61
x,723,ffGhseFHjGuQNWGR61
x,1702,ffGhseFHjGuQNWGR61
x,1472,ffGhseFHjGuQNWGR61
x,858,ffGhseFHjGuQNWGR61
x,1314,ffGhseFHjGuQNWGR61
x,1669,ffGhseFHjGuQNWGR61
x,49,ffGhseFHjGuQNWGR61
x,166,ffGhseFHjGuQNWGR61
x,49,ffGhseFHjGuQNWGR61
x,1777,ffGhseFHjGuQNWGR61
x,858,ffGhseFHjGuQNWGR61
x,1314,ffGhseFHjGuQNWGR61
x,1702,ffGhseFHjGuQNWGR61
x,236,ffGhseFHjGuQNWGR61
x,1669,ffGhseFHjGuQNWGR61
x,723,ffGhseFHjGuQNWGR61
x,858,ffGhseFHjGuQNWGR61
x,166,ffGhseFHjGuQNWGR61
x,858,ffGhseFHjGuQNWGR61
x,49,ffGhseFHjGuQNWGR61
x,1701,ffGhseFHjGuQNWGR61
x,1669,ffGhseFHjGuQNWGR61
x,986,ffGhseFHjGuQNWGR61
x,1472,ffGhseFHjGuQNWGR61
x,1777,ffGhseFHjGuQNWGR61
x,1669,ffGhseFHjGuQNWGR61
x,858,ffGhseFHjGuQNWGR61
x,442,ffGhseFHjGuQNWGR61
x,1083,ffGhseFHjGuQNWGR61
x,442,ffGhseFHjGuQNWGR61
x,1702,ffGhseFHjGuQNWGR61
x,49,ffGhseFHjGuQNWGR61
x,442,ffGhseFHjGuQNWGR61
x,986,ffGhseFHjGuQNWGR61
x,49,ffGhseFHjGuQNWGR61
x,49,ffGhseFHjGuQNWGR61
x,1777,ffGhseFHjGuQNWGR61
x,723,ffGhseFHjGuQNWGR61
x,138,ffGhseFHjGuQNWGR61
x,1149,g3nYLKtFsh3FJjoCy1
x,763,g3nYLKtFsh3FJjoCy1
x,535,g3nYLKtFsh3FJjoCy1
x,1596,g3nYLKtFsh3FJjoCy1
x,1150,g3nYLKtFsh3FJjoCy1
x,173,g3nYLKtFsh3FJjoCy1
x,518,g3nYLKtFsh3FJjoCy1
x,1746,g3nYLKtFsh3FJjoCy1
x,1647,g3nYLKtFsh3FJjoCy1
x,200,g3nYLKtFsh3FJjoCy1
x,445,g3nYLKtFsh3FJjoCy1
x,431,g3nYLKtFsh3FJjoCy1
x,498,g3nYLKtFsh3FJjoCy1
x,1485,g3nYLKtFsh3FJjoCy1
x,397,g3nYLKtFsh3FJjoCy1
x,1921,g3nYLKtFsh3FJjoCy1
x,200,g3nYLKtFsh3FJjoCy1
x,640,g3nYLKtFsh3FJjoCy1
x,683,g3nYLKtFsh3FJjoCy1
x,929,g3nYLKtFsh3FJjoCy1
x,1149,g3nYLKtFsh3FJjoCy1
x,763,g3nYLKtFsh3FJjoCy1
x,763,g3nYLKtFsh3FJjoCy1
x,14,g3nYLKtFsh3FJjoCy1
x,1149,g3nYLKtFsh3FJjoCy1
x,1647,g3nYLKtFsh3FJjoCy1
x,535,g3nYLKtFsh3FJjoCy1
x,14,g3nYLKtFsh3FJjoCy1
x,1149,g3nYLKtFsh3FJjoCy1
x,173,g3nYLKtFsh3FJjoCy1
x,173,g3nYLKtFsh3FJjoCy1
x,200,g3nYLKtFsh3FJjoCy1
x,445,g3nYLKtFsh3FJjoCy1
x,173,g3nYLKtFsh3FJjoCy1
x,1647,g3nYLKtFsh3FJjoCy1
x,1149,g3nYLKtFsh3FJjoCy1
x,200,g3nYLKtFsh3FJjoCy1
x,445,g3nYLKtFsh3FJjoCy1
x,1746,g3nYLKtFsh3FJjoCy1
x,200,g3nYLKtFsh3FJjoCy1
x,14,g3nYLKtFsh3FJjoCy1
x,535,g3nYLKtFsh3FJjoCy1
x,763,g3nYLKtFsh3FJjoCy1
x,1149,g3nYLKtFsh3FJjoCy1
x,1149,g3nYLKtFsh3FJjoCy1
x,200,g3nYLKtFsh3FJjoCy1
x,1746,g3nYLKtFsh3FJjoCy1
x,397,g3nYLKtFsh3FJjoCy1
x,14,g3nYLKtFsh3FJjoCy1
x,929,g3nYLKtFsh3FJjoCy1
x,535,g3nYLKtFsh3FJjoCy1
x,1746,g3nYLKtFsh3FJjoCy1
x,1921,g3nYLKtFsh3FJjoCy1
x,640,g3nYLKtFsh3FJjoCy1
x,929,g3nYLKtFsh3FJjoCy1
x,1273,g7sk9XMgwRnD9r9fR1
x,362,g7sk9XMgwRnD9r9fR1
x,1095,g7sk9XMgwRnD9r9fR1
x,1463,g7sk9XMgwRnD9r9fR1
x,1124,g7sk9XMgwRnD9r9fR1
x,767,g7sk9XMgwRnD9r9fR1
x,1456,g7sk9XMgwRnD9r9fR1
x,1463,g7sk9XMgwRnD9r9fR1
x,387,g7sk9XMgwRnD9r9fR1
x,618,g7sk9XMgwRnD9r9fR1
x,1095,g7sk9XMgwRnD9r9fR1
x,1002,g7sk9XMgwRnD9r9fR1
x,1451,g7sk9XMgwRnD9r9fR1
x,288,g7sk9XMgwRnD9r9fR1
x,1513,g7sk9XMgwRnD9r9fR1
x,1276,g7sk9XMgwRnD9r9fR1
x,1456,g7sk9XMgwRnD9r9fR1
x,70,g7sk9XMgwRnD9r9fR1
x,1095,g7sk9XMgwRnD9r9fR1
x,362,g7sk9XMgwRnD9r9fR1
x,1273,g7sk9XMgwRnD9r9fR1
x,1002,g7sk9XMgwRnD9r9fR1
x,288,g7sk9XMgwRnD9r9fR1
x,1463,g7sk9XMgwRnD9r9fR1
x,1159,g7sk9XMgwRnD9r9fR1
x,767,g7sk9XMgwRnD9r9fR1
x,1124,g7sk9XMgwRnD9r9fR1
x,1451,g7sk9XMgwRnD9r9fR1
x,1159,g7sk9XMgwRnD9r9fR1
x,930,g7sk9XMgwRnD9r9fR1
x,362,g7sk9XMgwRnD9r9fR1
x,1095,g7sk9XMgwRnD9r9fR1
x,1513,g7sk9XMgwRnD9r9fR1
x,767,g7sk9XMgwRnD9r9fR1
x,1273,g7sk9XMgwRnD9r9fR1
x,1095,g7sk9XMgwRnD9r9fR1
x,617,g7sk9XMgwRnD9r9fR1
x,70,g7sk9XMgwRnD9r9fR1
x,1273,g7sk9XMgwRnD9r9fR1
x,1095,g7sk9XMgwRnD9r9fR1
x,1124,g7sk9XMgwRnD9r9fR1
x,387,g7sk9XMgwRnD9r9fR1
x,1002,g7sk9XMgwRnD9r9fR1
x,930,g7sk9XMgwRnD9r9fR1
x,1002,g7sk9XMgwRnD9r9fR1
x,1456,g7sk9XMgwRnD9r9fR1
x,1463,g7sk9XMgwRnD9r9fR1
x,930,g7sk9XMgwRnD9r9fR1
x,767,g7sk9XMgwRnD9r9fR1
x,1002,g7sk9XMgwRnD9r9fR1
x,1159,g7sk9XMgwRnD9r9fR1
x,288,g7sk9XMgwRnD9r9fR1
x,767,g7sk9XMgwRnD9r9fR1
x,930,g7sk9XMgwRnD9r9fR1
x,617,g7sk9XMgwRnD9r9fR1
x,1095,g7sk9XMgwRnD9r9fR1
x,1159,g7sk9XMgwRnD9r9fR1
x,1273,g7sk9XMgwRnD9r9fR1
x,362,g7sk9XMgwRnD9r9fR1
x,1159,g7sk9XMgwRnD9r9fR1
x,767,g7sk9XMgwRnD9r9fR1
x,930,g7sk9XMgwRnD9r9fR1
x,1456,g7sk9XMgwRnD9r9fR1
x,1002,g7sk9XMgwRnD9r9fR1
x,1095,g7sk9XMgwRnD9r9fR1
x,1002,g7sk9XMgwRnD9r9fR1
x,1002,g7sk9XMgwRnD9r9fR1
x,1124,g7sk9XMgwRnD9r9fR1
x,1095,g7sk9XMgwRnD9r9fR1
x,288,g7sk9XMgwRnD9r9fR1
x,1463,g7sk9XMgwRnD9r9fR1
x,930,g7sk9XMgwRnD9r9fR1
x,930,g7sk9XMgwRnD9r9fR1
x,617,g7sk9XMgwRnD9r9fR1
x,1095,g7sk9XMgwRnD9r9fR1
x,930,g7sk9XMgwRnD9r9fR1
x,1513,g7sk9XMgwRnD9r9fR1
x,288,g7sk9XMgwRnD9r9fR1
x,1095,g7sk9XMgwRnD9r9fR1
x,1002,g7sk9XMgwRnD9r9fR1
x,362,g7sk9XMgwRnD9r9fR1
x,1273,g7sk9XMgwRnD9r9fR1
x,526,g7sk9XMgwRnD9r9fR1
x,823,g7sk9XMgwRnD9r9fR1
x,1062,gJPrrCrxWYghxwctt1
x,60,gJPrrCrxWYghxwctt1
x,1064,gJPrrCrxWYghxwctt1
x,1393,gJPrrCrxWYghxwctt1
x,778,gJPrrCrxWYghxwctt1
x,1706,gJPrrCrxWYghxwctt1
x,1808,gJPrrCrxWYghxwctt1
x,1981,gJPrrCrxWYghxwctt1
x,60,gJPrrCrxWYghxwctt1
x,137,gJPrrCrxWYghxwctt1
x,1687,gJPrrCrxWYghxwctt1
x,507,gJPrrCrxWYghxwctt1
x,1062,gJPrrCrxWYghxwctt1
x,1785,gJPrrCrxWYghxwctt1
x,161,gJPrrCrxWYghxwctt1
x,1961,gJPrrCrxWYghxwctt1
x,137,gJPrrCrxWYghxwctt1
x,778,gJPrrCrxWYghxwctt1
x,1808,gJPrrCrxWYghxwctt1
x,1687,gJPrrCrxWYghxwctt1
x,653,gJPrrCrxWYghxwctt1
x,349,gJPrrCrxWYghxwctt1
x,60,gJPrrCrxWYghxwctt1
x,1408,gJPrrCrxWYghxwctt1
x,1064,gJPrrCrxWYghxwctt1
x,1543,gJPrrCrxWYghxwctt1
x,349,gJPrrCrxWYghxwctt1
x,1687,gJPrrCrxWYghxwctt1
x,1785,gJPrrCrxWYghxwctt1
x,1393,gJPrrCrxWYghxwctt1
x,1981,gJPrrCrxWYghxwctt1
x,137,gJPrrCrxWYghxwctt1
x,1706,gJPrrCrxWYghxwctt1
x,507,gJPrrCrxWYghxwctt1
x,778,gJPrrCrxWYghxwctt1
x,1393,gJPrrCrxWYghxwctt1
x,1543,gJPrrCrxWYghxwctt1
x,349,gJPrrCrxWYghxwctt1
x,1785,gJPrrCrxWYghxwctt1
x,778,gJPrrCrxWYghxwctt1
x,1961,gJPrrCrxWYghxwctt1
x,1687,gJPrrCrxWYghxwctt1
x,1062,gJPrrCrxWYghxwctt1
x,137,gJPrrCrxWYghxwctt1
x,60,gJPrrCrxWYghxwctt1
x,507,gJPrrCrxWYghxwctt1
x,653,gJPrrCrxWYghxwctt1
x,1393,gJPrrCrxWYghxwctt1
x,349,gJPrrCrxWYghxwctt1
x,1981,gJPrrCrxWYghxwctt1
x,1808,gJPrrCrxWYghxwctt1
x,778,gJPrrCrxWYghxwctt1
x,1393,gJPrrCrxWYghxwctt1
x,137,gJPrrCrxWYghxwctt1
x,778,gJPrrCrxWYghxwctt1
x,137,gJPrrCrxWYghxwctt1
x,60,gJPrrCrxWYghxwctt1
x,1785,gJPrrCrxWYghxwctt1
x,1961,gJPrrCrxWYghxwctt1
x,137,gJPrrCrxWYghxwctt1
x,1408,gJPrrCrxWYghxwctt1
x,170,gJPrrCrxWYghxwctt1
x,108,gJPrrCrxWYghxwctt1
x,1375,gJPrrCrxWYghxwctt2
x,443,gJPrrCrxWYghxwctt2
x,75,gJPrrCrxWYghxwctt2
x,2040,gJPrrCrxWYghxwctt2
x,954,gJPrrCrxWYghxwctt2
x,1312,gJPrrCrxWYghxwctt2
x,1033,gJPrrCrxWYghxwctt2
x,735,gJPrrCrxWYghxwctt2
x,545,gJPrrCrxWYghxwctt2
x,927,gJPrrCrxWYghxwctt2
x,1046,gJPrrCrxWYghxwctt2
x,88,gJPrrCrxWYghxwctt2
x,927,gJPrrCrxWYghxwctt2
x,1398,gJPrrCrxWYghxwctt2
x,1994,gJPrrCrxWYghxwctt2
x,75,gJPrrCrxWYghxwctt2
x,1360,gJPrrCrxWYghxwctt2
x,759,gJPrrCrxWYghxwctt2
x,1793,gJPrrCrxWYghxwctt2
x,1312,gJPrrCrxWYghxwctt2
x,927,gJPrrCrxWYghxwctt2
x,1360,gJPrrCrxWYghxwctt2
x,1033,gJPrrCrxWYghxwctt2
x,75,gJPrrCrxWYghxwctt2
x,2040,gJPrrCrxWYghxwctt2
x,1312,gJPrrCrxWYghxwctt2
x,1793,gJPrrCrxWYghxwctt2
x,1046,gJPrrCrxWYghxwctt2
x,1360,gJPrrCrxWYghxwctt2
x,927,gJPrrCrxWYghxwctt2
x,927,gJPrrCrxWYghxwctt2
x,545,gJPrrCrxWYghxwctt2
x,120,gJPrrCrxWYghxwctt2
x,75,gJPrrCrxWYghxwctt2
x,443,gJPrrCrxWYghxwctt2
x,1312,gJPrrCrxWYghxwctt2
x,759,gJPrrCrxWYghxwctt2
x,927,gJPrrCrxWYghxwctt2
x,1793,gJPrrCrxWYghxwctt2
x,88,gJPrrCrxWYghxwctt2
x,1994,gJPrrCrxWYghxwctt2
x,1398,gJPrrCrxWYghxwctt2
x,1338,gJPrrCrxWYghxwctt2
x,954,gJPrrCrxWYghxwctt2
x,1312,gJPrrCrxWYghxwctt2
x,1360,gJPrrCrxWYghxwctt2
x,1046,gJPrrCrxWYghxwctt2
x,1033,gJPrrCrxWYghxwctt2
x,735,gJPrrCrxWYghxwctt2
x,1338,gJPrrCrxWYghxwctt2
x,927,gJPrrCrxWYghxwctt2
x,75,gJPrrCrxWYghxwctt2
x,759,gJPrrCrxWYghxwctt2
x,1312,gJPrrCrxWYghxwctt2
x,927,gJPrrCrxWYghxwctt2
x,1994,gJPrrCrxWYghxwctt2
x,1360,gJPrrCrxWYghxwctt2
x,443,gJPrrCrxWYghxwctt2
x,1793,gJPrrCrxWYghxwctt2
x,1046,gJPrrCrxWYghxwctt2
x,1312,gJPrrCrxWYghxwctt2
x,1360,gJPrrCrxWYghxwctt2
x,927,gJPrrCrxWYghxwctt2
x,2040,gJPrrCrxWYghxwctt2
x,735,gJPrrCrxWYghxwctt2
x,883,gJPrrCrxWYghxwctt2
x,1517,GKgGn23YNhSz5EBkY1
x,678,GKgGn23YNhSz5EBkY1
x,1763,GKgGn23YNhSz5EBkY1
x,1319,GKgGn23YNhSz5EBkY1
x,932,GKgGn23YNhSz5EBkY1
x,678,GKgGn23YNhSz5EBkY1
x,1203,GKgGn23YNhSz5EBkY1
x,776,GKgGn23YNhSz5EBkY1
x,820,GKgGn23YNhSz5EBkY1
x,509,GKgGn23YNhSz5EBkY1
x,186,GKgGn23YNhSz5EBkY1
x,722,GKgGn23YNhSz5EBkY1
x,678,GKgGn23YNhSz5EBkY1
x,1522,GKgGn23YNhSz5EBkY1
x,1319,GKgGn23YNhSz5EBkY1
x,1181,GKgGn23YNhSz5EBkY1
x,1517,GKgGn23YNhSz5EBkY1
x,776,GKgGn23YNhSz5EBkY1
x,678,GKgGn23YNhSz5EBkY1
x,391,GKgGn23YNhSz5EBkY1
x,1998,GKgGn23YNhSz5EBkY1
x,79,GKgGn23YNhSz5EBkY1
x,76,GKgGn23YNhSz5EBkY1
x,678,GKgGn23YNhSz5EBkY1
x,1578,GKgGn23YNhSz5EBkY1
x,1203,GKgGn23YNhSz5EBkY1
x,509,GKgGn23YNhSz5EBkY1
x,820,GKgGn23YNhSz5EBkY1
x,678,GKgGn23YNhSz5EBkY1
x,76,GKgGn23YNhSz5EBkY1
x,722,GKgGn23YNhSz5EBkY1
x,509,GKgGn23YNhSz5EBkY1
x,79,GKgGn23YNhSz5EBkY1
x,1319,GKgGn23YNhSz5EBkY1
x,186,GKgGn23YNhSz5EBkY1
x,932,GKgGn23YNhSz5EBkY1
x,1203,GKgGn23YNhSz5EBkY1
x,458,GKgGn23YNhSz5EBkY1
x,509,GKgGn23YNhSz5EBkY1
x,678,GKgGn23YNhSz5EBkY1
x,509,GKgGn23YNhSz5EBkY1
x,1998,GKgGn23YNhSz5EBkY1
x,678,GKgGn23YNhSz5EBkY1
x,79,GKgGn23YNhSz5EBkY1
x,471,GKgGn23YNhSz5EBkY1
x,1522,GKgGn23YNhSz5EBkY1
x,509,GKgGn23YNhSz5EBkY1
x,471,GKgGn23YNhSz5EBkY1
x,1203,GKgGn23YNhSz5EBkY1
x,1084,GKgGn23YNhSz5EBkY2
x,1243,GKgGn23YNhSz5EBkY2
x,1127,GKgGn23YNhSz5EBkY2
x,635,GKgGn23YNhSz5EBkY2
x,656,GKgGn23YNhSz5EBkY2
x,520,GKgGn23YNhSz5EBkY2
x,1958,GKgGn23YNhSz5EBkY2
x,837,GKgGn23YNhSz5EBkY2
x,393,GKgGn23YNhSz5EBkY2
x,554,GKgGn23YNhSz5EBkY2
x,1079,GKgGn23YNhSz5EBkY2
x,999,GKgGn23YNhSz5EBkY2
x,635,GKgGn23YNhSz5EBkY2
x,635,GKgGn23YNhSz5EBkY2
x,564,GKgGn23YNhSz5EBkY2
x,1829,GKgGn23YNhSz5EBkY2
x,999,GKgGn23YNhSz5EBkY2
x,1243,GKgGn23YNhSz5EBkY2
x,635,GKgGn23YNhSz5EBkY2
x,554,GKgGn23YNhSz5EBkY2
x,635,GKgGn23YNhSz5EBkY2
x,520,GKgGn23YNhSz5EBkY2
x,564,GKgGn23YNhSz5EBkY2
x,999,GKgGn23YNhSz5EBkY2
x,1127,GKgGn23YNhSz5EBkY2
x,1084,GKgGn23YNhSz5EBkY2
x,1013,GKgGn23YNhSz5EBkY2
x,1829,GKgGn23YNhSz5EBkY2
x,393,GKgGn23YNhSz5EBkY2
x,554,GKgGn23YNhSz5EBkY2
x,1829,GKgGn23YNhSz5EBkY2
x,1243,GKgGn23YNhSz5EBkY2
x,1127,GKgGn23YNhSz5EBkY2
x,564,GKgGn23YNhSz5EBkY2
x,756,GKgGn23YNhSz5EBkY2
x,345,GKgGn23YNhSz5EBkY2
x,1065,GKgGn23YNhSz5EBkY2
x,1084,GKgGn23YNhSz5EBkY2
x,999,GKgGn23YNhSz5EBkY2
x,837,GKgGn23YNhSz5EBkY2
x,1958,GKgGn23YNhSz5EBkY2
x,1958,GKgGn23YNhSz5EBkY2
x,564,GKgGn23YNhSz5EBkY2
x,1065,GKgGn23YNhSz5EBkY2
x,1243,GKgGn23YNhSz5EBkY2
x,1079,GKgGn23YNhSz5EBkY2
x,520,GKgGn23YNhSz5EBkY2
x,635,GKgGn23YNhSz5EBkY2
x,1065,GKgGn23YNhSz5EBkY2
x,1829,GKgGn23YNhSz5EBkY2
x,1243,GKgGn23YNhSz5EBkY2
x,1084,GKgGn23YNhSz5EBkY2
x,1065,GKgGn23YNhSz5EBkY2
x,1065,GKgGn23YNhSz5EBkY2
x,554,GKgGn23YNhSz5EBkY2
x,1065,GKgGn23YNhSz5EBkY2
x,393,GKgGn23YNhSz5EBkY2
x,1084,GKgGn23YNhSz5EBkY2
x,554,GKgGn23YNhSz5EBkY2
x,656,GKgGn23YNhSz5EBkY2
x,1199,GKgGn23YNhSz5EBkY2
x,1642,GKgGn23YNhSz5EBkY2
x,1949,gMmjyE3E8m63wigyN1
x,1071,gMmjyE3E8m63wigyN1
x,28,gMmjyE3E8m63wigyN1
x,1405,gMmjyE3E8m63wigyN1
x,416,gMmjyE3E8m63wigyN1
x,912,gMmjyE3E8m63wigyN1
x,600,gMmjyE3E8m63wigyN1
x,1890,gMmjyE3E8m63wigyN1
x,1003,gMmjyE3E8m63wigyN1
x,1817,gMmjyE3E8m63wigyN1
x,760,gMmjyE3E8m63wigyN1
x,1949,gMmjyE3E8m63wigyN1
x,1626,gMmjyE3E8m63wigyN1
x,1700,gMmjyE3E8m63wigyN1
x,604,gMmjyE3E8m63wigyN1
x,1419,gMmjyE3E8m63wigyN1
x,901,gMmjyE3E8m63wigyN1
x,238,gMmjyE3E8m63wigyN1
x,1069,gMmjyE3E8m63wigyN1
x,1419,gMmjyE3E8m63wigyN1
x,1221,gMmjyE3E8m63wigyN1
x,1949,gMmjyE3E8m63wigyN1
x,25,gMmjyE3E8m63wigyN1
x,238,gMmjyE3E8m63wigyN1
x,416,gMmjyE3E8m63wigyN1
x,1817,gMmjyE3E8m63wigyN1
x,1419,gMmjyE3E8m63wigyN1
x,1700,gMmjyE3E8m63wigyN1
x,238,gMmjyE3E8m63wigyN1
x,901,gMmjyE3E8m63wigyN1
x,1069,gMmjyE3E8m63wigyN1
x,912,gMmjyE3E8m63wigyN1
x,604,gMmjyE3E8m63wigyN1
x,1949,gMmjyE3E8m63wigyN1
x,25,gMmjyE3E8m63wigyN1
x,1419,gMmjyE3E8m63wigyN1
x,238,gMmjyE3E8m63wigyN1
x,1890,gMmjyE3E8m63wigyN1
x,1817,gMmjyE3E8m63wigyN1
x,1700,gMmjyE3E8m63wigyN1
x,238,gMmjyE3E8m63wigyN1
x,1700,gMmjyE3E8m63wigyN1
x,416,gMmjyE3E8m63wigyN1
x,1419,gMmjyE3E8m63wigyN1
x,25,gMmjyE3E8m63wigyN1
x,912,gMmjyE3E8m63wigyN1
x,901,gMmjyE3E8m63wigyN1
x,604,gMmjyE3E8m63wigyN1
x,1069,gMmjyE3E8m63wigyN1
x,416,gMmjyE3E8m63wigyN1
x,28,gMmjyE3E8m63wigyN1
x,1949,gMmjyE3E8m63wigyN1
x,1221,gMmjyE3E8m63wigyN1
x,1419,gMmjyE3E8m63wigyN1
x,238,gMmjyE3E8m63wigyN1
x,25,gMmjyE3E8m63wigyN1
x,1071,gMmjyE3E8m63wigyN1
x,1626,gMmjyE3E8m63wigyN1
x,416,gMmjyE3E8m63wigyN1
x,1419,gMmjyE3E8m63wigyN1
x,806,gPBbdAxmpiyzWw5JL1
x,796,gPBbdAxmpiyzWw5JL1
x,515,gPBbdAxmpiyzWw5JL1
x,1114,gPBbdAxmpiyzWw5JL1
x,192,gPBbdAxmpiyzWw5JL1
x,843,gPBbdAxmpiyzWw5JL1
x,1811,gPBbdAxmpiyzWw5JL1
x,1660,gPBbdAxmpiyzWw5JL1
x,515,gPBbdAxmpiyzWw5JL1
x,1034,gPBbdAxmpiyzWw5JL1
x,482,gPBbdAxmpiyzWw5JL1
x,796,gPBbdAxmpiyzWw5JL1
x,1811,gPBbdAxmpiyzWw5JL1
x,843,gPBbdAxmpiyzWw5JL1
x,446,gPBbdAxmpiyzWw5JL1
x,430,gPBbdAxmpiyzWw5JL1
x,1660,gPBbdAxmpiyzWw5JL1
x,806,gPBbdAxmpiyzWw5JL1
x,1897,gPBbdAxmpiyzWw5JL1
x,262,gPBbdAxmpiyzWw5JL1
x,1114,gPBbdAxmpiyzWw5JL1
x,192,gPBbdAxmpiyzWw5JL1
x,1089,gPBbdAxmpiyzWw5JL1
x,1811,gPBbdAxmpiyzWw5JL1
x,843,gPBbdAxmpiyzWw5JL1
x,1811,gPBbdAxmpiyzWw5JL1
x,1089,gPBbdAxmpiyzWw5JL1
x,1811,gPBbdAxmpiyzWw5JL1
x,192,gPBbdAxmpiyzWw5JL1
x,482,gPBbdAxmpiyzWw5JL1
x,806,gPBbdAxmpiyzWw5JL1
x,515,gPBbdAxmpiyzWw5JL1
x,843,gPBbdAxmpiyzWw5JL1
x,262,gPBbdAxmpiyzWw5JL1
x,1660,gPBbdAxmpiyzWw5JL1
